MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
-1.1252018449678067,-1.6628930854346002,0.6948115735339796,-0.7951514718918303,0.38174271465157283,-0.3069567000713515,-1.1079262520768878,-0.8159593473487858,0.7937783563059604,-0.35534240780090887,-0.25784911051290305,0.057779490483681785,-0.6041698033349632,-0.8701173641387884,-0.1336023189084742,-1.3559153824561168,1.1078101491462133,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.20760727197535278,-1.5495763025809908,-0.9512264882332893,-0.688147796106651,-1.02685765142659,-0.5660376491611858,0.9599344984235371,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,3.3973293677505736,-0.06939258050999438,-0.19048147368468307,0.9908913467185322,0.1387774889497933,144000.0,3,1,0,1,3,0,4,0,19,2,1,0,2,3,1,5,10,2,3,4,1,3,3,3,0,5,0,4,1,4,3,6,0,5,2,4,4,2,0,0,0,8,4
-1.1252018449678067,0.963185309083895,0.3144491022683455,0.6514792433257054,-0.5171998069472914,1.1503560198003273,1.072482169965163,1.3617771374921406,-1.4141397865663,-0.35534240780090887,0.896469729269817,0.48835399648426275,0.9499139953159745,-0.8701173641387884,-0.1336023189084742,0.12416299608776538,-0.8199643654586394,-0.24292317354969858,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,0.29676325272497744,0.6004949339126351,1.1462277278616912,1.6503069397927341,1.7171997456016908,1.0110391653903348,0.5659933720362824,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.6208909973044512,-0.6144386220786311,279500.0,3,1,0,0,3,0,4,0,5,2,1,0,2,1,1,11,13,3,2,4,2,2,3,0,5,5,0,0,1,4,2,6,3,1,1,4,4,2,0,0,0,6,5
-1.1252018449678067,-1.6628930854346002,0.36248930421281916,-0.07183611428306244,-0.5171998069472914,-0.373198187338246,-1.2048332930565346,1.222768076490322,0.7919613231847057,-0.35534240780090887,0.32770969718639265,0.3348704631938017,0.39594187406343206,-0.8701173641387884,-0.1336023189084742,-0.40342899071097243,1.1078101491462133,-0.24292317354969858,-1.0260408358133,1.2275853765130371,-1.0624645274102333,-0.20760727197535278,-0.934129784145668,0.6004949339126351,-0.7715285017415756,-1.02685765142659,-0.5660376491611858,-0.9467014684878265,1.4209723002744605,2.593424152287332,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.489110050937792,0.1387774889497933,157000.0,3,1,0,0,3,0,0,0,12,2,1,0,2,3,1,7,8,1,3,4,1,3,3,3,1,5,0,4,1,4,3,6,2,1,1,4,4,2,0,2,0,8,4
0.014310917521153944,-0.19113486433082819,-0.7569446421563429,0.6514792433257054,2.179627757849301,-1.3999412399751108,0.781761047026223,-0.8159593473487858,-1.4141397865663,-0.35534240780090887,0.5809131825093388,-0.022287421989230862,-0.8110080570074709,-0.8701173641387884,-0.1336023189084742,-1.5529040051946095,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.20760727197535278,-0.934129784145668,-0.9512264882332893,0.5208724355997565,0.31172464418307205,0.4820057451562002,0.5527215630398541,1.1241823164361249,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.25089064789037013,-0.6144386220786311,132000.0,4,1,0,3,3,0,0,0,3,2,1,0,1,1,1,12,14,2,3,4,0,3,3,3,5,5,0,0,1,0,3,6,0,5,2,4,4,2,0,1,0,8,4
-1.1252018449678067,-1.6628930854346002,0.4185018382129485,-0.07183611428306244,1.280685236250437,-0.04199075100377351,-0.720298088158301,1.160862309223892,0.7126552809828082,-0.35534240780090887,0.2203569325917177,0.1416049170532521,-0.30161650412361296,-0.8701173641387884,-0.1336023189084742,-1.067769661544179,1.1078101491462133,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.20760727197535278,-0.934129784145668,0.6004949339126351,-0.3546249735669524,0.31172464418307205,0.03284429044874903,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,5.155843751854795,-1.2291107497659541,1.6452097110066422,149000.0,3,1,0,0,3,0,1,0,12,2,1,0,2,1,1,12,14,1,3,4,1,3,3,3,0,5,0,0,1,4,3,6,5,1,0,4,4,2,0,0,3,8,4
-1.1252018449678067,0.24173520069969298,0.8002694034744587,-0.7951514718918303,-0.5171998069472914,1.084114532533433,0.927121608495693,-0.8159593473487858,0.7497809235625648,-0.35534240780090887,0.2709771455905103,0.23229298752260602,0.025706314768844437,-0.8701173641387884,-0.1336023189084742,-0.7560339446752996,1.1078101491462133,-0.24292317354969858,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.20760727197535278,-0.31868326571034533,-0.9512264882332893,1.0628470222267667,0.31172464418307205,0.4820057451562002,-0.9467014684878265,1.0811182370178571,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,0.1387774889497933,159000.0,3,1,0,3,3,0,4,0,20,5,1,0,2,1,1,11,13,2,3,4,2,3,3,3,2,5,0,0,1,4,2,6,0,5,2,4,4,2,0,0,0,8,4
-1.1252018449678067,0.3571672180411653,-0.34843473517856816,-0.7951514718918303,0.38174271465157283,-0.4394396746051405,-0.9625656906074178,-0.8159593473487858,0.6669371959740497,-0.35534240780090887,0.33286306240098845,0.16305853711728666,0.6049758759327523,-0.8701173641387884,-0.1336023189084742,-0.20434918123361143,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.31868326571034533,-0.9512264882332893,-0.8549092073765003,-1.02685765142659,-0.8374060280469375,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.489110050937792,0.8919935999782177,139000.0,3,1,0,3,3,0,4,0,12,2,1,0,2,3,1,2,10,2,3,4,1,3,3,3,3,5,0,4,1,4,3,2,0,1,2,4,4,2,0,3,0,0,0
0.4244623305429472,1.2517653524375758,0.8723205677566896,1.3747946009344731,-0.5171998069472914,1.1172352761668802,1.0240286494753397,1.4438966138570737,-1.4141397865663,-0.35534240780090887,0.7591163943688116,0.2660854285018897,0.1476742536758032,1.2882636342230207,-0.1336023189084742,1.5159052128734698,-0.8199643654586394,-0.24292317354969858,2.6055218800349866,1.2275853765130371,1.3900227611572622,-0.20760727197535278,1.527656289595623,0.6004949339126351,1.104537375044229,1.6503069397927341,1.7780236925933248,1.166456441018126,1.2710636793695507,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,1.7308920455466943,-1.3676547331070554,325300.0,3,1,0,0,3,0,0,0,16,2,1,0,5,1,1,11,13,1,2,4,2,0,3,0,5,5,0,0,1,4,2,6,3,3,1,4,4,2,0,0,0,6,5
0.014310917521153944,-0.01798683831861973,-0.3770303628406803,0.6514792433257054,1.280685236250437,-1.3668204963416635,-1.689368497954768,-0.8159593473487858,-1.4141397865663,-0.35534240780090887,0.4370168385635884,-0.2551440492401998,0.008702483664379035,-0.8701173641387884,-0.1336023189084742,-0.7722280538938489,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.31868326571034533,0.6004949339126351,-2.0222390862654454,-1.02685765142659,-0.9029087401917743,-0.9467014684878265,-1.0729164749626994,2.6812936230712983,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,-0.6144386220786311,139400.0,4,1,1,3,0,0,4,0,9,2,1,0,1,1,1,12,14,2,3,4,2,3,3,3,5,5,0,0,1,1,2,6,3,1,2,4,4,0,0,1,0,8,4
-1.1252018449678067,0.5014572397180057,0.1418004563840213,1.3747946009344731,-0.5171998069472914,1.0178730452665383,0.8302145675160463,1.3294769230043855,-1.4141397865663,-0.35534240780090887,0.990008259331779,0.6397203622374705,1.5279877820562617,-0.8701173641387884,-0.1336023189084742,0.6747089278451178,-0.8199643654586394,-0.24292317354969858,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,0.29676325272497744,0.6004949339126351,0.979466316591842,0.31172464418307205,0.2854976087216903,1.0365020666144062,1.2858191911596641,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.9908913467185322,0.1387774889497933,230000.0,3,1,0,3,3,0,4,0,5,2,1,0,2,3,1,11,13,1,2,4,2,2,3,3,5,5,0,0,1,4,2,6,3,1,1,4,4,2,0,0,0,8,4
1.419810410064159,-0.39314089467840474,-1.4737120387157325,-0.7951514718918303,1.280685236250437,0.15673371079690998,-0.4295769652193609,-0.8159593473487858,0.8374582745044361,-0.35534240780090887,-0.18618515705055622,0.1723336629619597,-0.13073566610992227,-0.8701173641387884,-0.1336023189084742,-0.9050261634965998,1.1078101491462133,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.31868326571034533,0.6004949339126351,-0.10448285666217842,0.31172464418307205,0.46329068454338973,0.8313914202273075,1.115882817619566,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,-0.6144386220786311,129900.0,4,1,0,3,3,0,4,0,10,2,1,4,2,1,1,4,5,2,3,4,2,2,3,3,2,5,0,4,1,4,3,6,5,1,2,4,4,2,0,0,0,8,4
-1.1252018449678067,-1.6628930854346002,-0.18051629364749994,-0.7951514718918303,2.179627757849301,-0.108232238270668,0.781761047026223,-0.8159593473487858,0.33835064071211024,3.1719506606329215,-0.17555322217913222,0.18894916739327913,-0.13073566610992227,-0.8701173641387884,-0.1336023189084742,-0.9050261634965998,1.1078101491462133,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.31868326571034533,0.6004949339126351,-0.43800567920187705,-1.02685765142659,-0.9496963917238004,1.3683470672253526,1.0235487083481127,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.489110050937792,1.6452097110066422,154000.0,3,1,0,0,3,0,4,0,19,2,1,0,2,1,1,8,10,2,3,2,1,3,3,2,4,0,0,0,1,4,2,6,5,1,2,4,4,2,0,3,0,8,4
-1.1252018449678067,1.5114873914558884,0.8743596427114352,1.3747946009344731,-0.5171998069472914,1.1834767634337746,1.072482169965163,1.6417234253192474,-1.4141397865663,-0.35534240780090887,0.9218485634790284,0.529422654488155,1.1657897940464268,-0.8701173641387884,-0.1336023189084742,0.3297587962815482,-0.8199643654586394,-0.24292317354969858,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,0.29676325272497744,0.6004949339126351,1.1879180806791536,1.6503069397927341,1.9511380032618217,-0.9467014684878265,0.8061303464047819,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.25089064789037013,0.8919935999782177,256300.0,3,1,0,3,3,0,0,0,16,2,1,0,2,1,1,11,13,3,2,4,2,2,3,3,5,5,0,0,1,4,2,6,3,1,1,4,4,2,0,0,0,8,4
-1.1252018449678067,0.0685871746874845,-0.4427586420366654,-0.7951514718918303,1.280685236250437,-0.6712848800392712,0.7333075265363995,-0.8159593473487858,0.4111812987430125,2.999798332384795,-0.2427345861590247,0.04622758999803625,-0.6458643791590725,-0.8701173641387884,-0.1336023189084742,-1.395624463931255,-0.8199643654586394,4.0214528418959015,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.934129784145668,-0.9512264882332893,1.104537375044229,0.31172464418307205,0.4820057451562002,1.1365493675000709,0.5521189213309236,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.489110050937792,1.6452097110066422,134800.0,3,1,0,3,3,0,0,0,12,2,1,0,2,1,1,12,14,2,3,4,1,3,3,2,1,4,0,4,1,4,2,6,0,5,2,4,4,2,0,0,0,8,4
-1.1252018449678067,1.1651913394314715,0.45883989934283337,1.3747946009344731,-0.5171998069472914,1.1834767634337746,1.1209356904549863,1.2007173825995612,0.9615609358124088,-0.35534240780090887,0.291297451366155,0.6031157230671027,1.3641264893259184,-0.8701173641387884,-0.1336023189084742,0.5186507045620726,1.1078101491462133,-0.24292317354969858,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,0.29676325272497744,0.6004949339126351,1.229608433496616,1.6503069397927341,1.399043715183913,-0.9467014684878265,0.7544371666098134,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.489110050937792,1.6452097110066422,306000.0,3,1,0,3,3,0,4,0,16,2,1,0,2,1,1,11,13,3,2,4,2,0,3,3,2,5,0,0,1,4,2,6,3,1,1,4,4,2,0,0,0,8,4
-1.1252018449678067,-0.3065668816723005,1.1394280505178067,-0.7951514718918303,0.38174271465157283,-0.47256041823858774,0.5879469650669296,-0.8159593473487858,0.9773633668748967,-0.35534240780090887,-0.16771453850382415,0.4824941193980001,1.1657897940464268,-0.8701173641387884,-0.1336023189084742,0.3297587962815482,1.1078101491462133,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.20760727197535278,-0.31868326571034533,2.1522163560585597,-0.8965995601939626,-1.02685765142659,-0.7204368992168722,1.236433936490573,1.5096726179069055,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,2.100892394960775,-1.3676547331070554,207500.0,3,1,0,0,3,0,1,0,12,2,1,0,2,1,1,7,8,2,3,4,1,3,3,1,1,5,0,4,1,4,3,6,3,1,1,4,4,2,0,0,0,8,4
-0.5592162029889647,0.0685871746874845,-0.6935550975973989,-1.518466829500598,0.38174271465157283,-1.4661827272420052,-1.689368497954768,-0.8159593473487858,-1.4141397865663,-0.35534240780090887,0.32770969718639265,-0.4320275723207759,-2.3720432146980195,-0.8701173641387884,-0.1336023189084742,-3.0396027192860053,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,-2.288708171693981,-0.20760727197535278,-1.5495763025809908,-0.9512264882332893,-2.4391426144400685,-1.02685765142659,-1.0900593463198789,0.5605051713081515,-1.0729164749626994,2.1887199832475632,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.489110050937792,0.1387774889497933,68500.0,4,1,0,0,3,0,4,0,3,1,4,0,2,1,1,7,8,2,3,4,0,3,3,3,5,5,0,1,0,4,1,6,0,5,2,1,4,2,0,0,0,8,4
0.6450728478016546,-0.21999286866619627,-0.12186434731361323,-1.518466829500598,-1.4161423285461556,-1.6980279326761358,-1.689368497954768,-0.8159593473487858,-1.4141397865663,-0.35534240780090887,0.44707091648660724,-0.2388742913639662,-1.6748900381677643,1.106013135563007,-0.1336023189084742,-0.25403325120934583,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.31868326571034533,-0.9512264882332893,-2.4391426144400685,-1.02685765142659,-1.0432716947878526,-0.9467014684878265,0.7895300252283638,2.5801862977252354,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.25089064789037013,0.1387774889497933,40000.0,0,1,2,3,3,0,4,0,9,1,1,0,5,2,1,2,3,2,3,1,0,3,3,3,5,5,0,4,0,4,3,6,0,5,2,4,1,0,0,3,0,8,4
-1.1252018449678067,-1.6628930854346002,-0.11188253221584439,-0.7951514718918303,0.38174271465157283,-0.1744737255375625,1.0240286494753397,-0.8159593473487858,-1.4141397865663,-0.35534240780090887,0.7907575584455732,0.317287943779046,0.33248082799327655,-0.8701173641387884,-0.1336023189084742,-0.4638680238247276,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.20760727197535278,-0.31868326571034533,-0.9512264882332893,-0.5213863848368017,-1.02685765142659,-0.9450176265705977,-0.9467014684878265,0.8742657159394888,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,0.1387774889497933,149350.0,3,1,0,0,3,0,1,0,19,2,1,0,2,1,1,5,6,2,3,4,1,3,3,3,5,5,0,2,1,4,2,6,0,1,2,4,4,2,0,3,0,8,4
